Timestamp,px_raw,py_raw,pz_raw,r_raw,p_raw,y_raw,px_est,py_est,pz_est,r_est,p_est,y_est
1763276151.104517936707,1.645069000000,1.748011000000,0.078758000000,-0.010298994519,0.007933526551,0.071541971688,1.634271877748,1.736956631453,0.077151154898,0.008529002312,0.002392968529,0.186519572251
1763276151.124392986298,1.650758000000,1.745944000000,0.085131000000,-0.010068238339,0.007693587033,0.072408560910,1.638394710480,1.739333564870,0.079436991329,0.007729123738,0.002668928123,0.181531440595
1763276151.144433021545,1.673377000000,1.779448000000,0.082060000000,-0.015447095961,0.005651089327,0.192285159511,1.648207602975,1.751124103488,0.080183727318,0.006714911415,0.002794128042,0.182003152704
1763276151.170397996902,1.673377000000,1.779448000000,0.082060000000,-0.015447095961,0.005651089327,0.192285159511,1.655396854665,1.759887597234,0.080733363332,0.005745108175,0.002914300068,0.182454116811
1763276151.184314012527,1.673377000000,1.779448000000,0.082060000000,-0.015447095961,0.005651089327,0.192285159511,1.660658705376,1.765966240468,0.081128815463,0.004817767348,0.003029625678,0.182885250061
1763276151.204385042191,1.673377000000,1.779448000000,0.082060000000,-0.015447095961,0.005651089327,0.192285159511,1.664456962602,1.770498970065,0.081417221674,0.003931027766,0.003140281712,0.183297428702
1763276151.224833965302,1.672577000000,1.786351000000,0.081399000000,-0.015035199825,0.005649867760,0.192328139880,1.666991711499,1.775866684824,0.081429530318,0.003101121092,0.003246447359,0.183693347859
1763276151.245218992233,1.674528000000,1.819437000000,0.070017000000,-0.019691137886,0.004283109963,0.332431938037,1.669421452064,1.789685437258,0.078021022215,0.002102738480,0.003220816689,0.190198306325
1763276151.264919042587,1.674528000000,1.819437000000,0.070017000000,-0.019691137886,0.004283109963,0.332431938037,1.671174599165,1.799671352712,0.075543664969,0.001147880974,0.003202381966,0.196418806997
1763276151.284285068512,1.674528000000,1.819437000000,0.070017000000,-0.019691137886,0.004283109963,0.332431938037,1.672435126374,1.806861865083,0.073749909420,0.000234691370,0.003190309443,0.202367282984
1763276151.304425954819,1.674528000000,1.819437000000,0.070017000000,-0.019691137886,0.004283109963,0.332431938037,1.673353624812,1.812101502831,0.072442649900,-0.000638614608,0.003183845968,0.208055624909
1763276151.325073003769,1.661638000000,1.820398000000,0.067214000000,-0.019551253450,0.004565006184,0.331348337667,1.670145461623,1.816188384965,0.070649449350,-0.001468357251,0.003195419232,0.213447924820
1763276151.344477891922,1.643325000000,1.843657000000,0.061974000000,-0.024012292583,0.002988591848,0.478425800074,1.662296967414,1.825974494093,0.067798974102,-0.002448075553,0.003061481404,0.225035572333
1763276151.364203929901,1.643325000000,1.843657000000,0.061974000000,-0.024012292583,0.002988591848,0.478425800074,1.656587439420,1.833054880534,0.065732246403,-0.003386339877,0.002944027730,0.236116576110
1763276151.385246992111,1.643325000000,1.843657000000,0.061974000000,-0.024012292583,0.002988591848,0.478425800074,1.652410748188,1.838270549042,0.064213924576,-0.004284736279,0.002841441794,0.246713074738
1763276151.404284000397,1.643325000000,1.843657000000,0.061974000000,-0.024012292583,0.002988591848,0.478425800074,1.649413201397,1.841782971412,0.063165411811,-0.005144814261,0.002752251742,0.256846241186
1763276151.424732923508,1.647321000000,1.840828000000,0.064387000000,-0.024541792249,0.001317273363,0.479496735924,1.648418046674,1.843555548040,0.063113289866,-0.005983352695,0.002599403996,0.266582487899
1763276151.444407939911,1.630103000000,1.859315000000,0.067385000000,-0.027676735118,0.004457607061,0.632271629770,1.642557547417,1.850233813882,0.064006410177,-0.006937024783,0.002513916221,0.282575278285
1763276151.464243888855,1.630103000000,1.859315000000,0.067385000000,-0.027676735118,0.004457607061,0.632271629770,1.638307198419,1.855030456079,0.064667703989,-0.007850158210,0.002446442345,0.297868730100
1763276151.484155893326,1.630103000000,1.859315000000,0.067385000000,-0.027676735118,0.004457607061,0.632271629770,1.635233212322,1.858446732953,0.065161268504,-0.008724226070,0.002394988177,0.312493410181
1763276151.504378080368,1.630103000000,1.859315000000,0.067385000000,-0.027676735118,0.004457607061,0.632271629770,1.633009360404,1.860881272458,0.065529034311,-0.009560687592,0.002357745448,0.326478551398
1763276151.524708986282,1.616799000000,1.858356000000,0.071233000000,-0.027580311378,0.003417550197,0.632678377540,1.627416188226,1.862288277936,0.066964061115,-0.010350136594,0.002288365107,0.339869524704
1763276151.545718908310,1.598738000000,1.872698000000,0.073761000000,-0.029426436701,0.002673297696,0.792275202578,1.617898889415,1.867610769344,0.068776994640,-0.011175571765,0.002124360061,0.359654018675
1763276151.570463895798,1.598738000000,1.872698000000,0.073761000000,-0.029426436701,0.002673297696,0.792275202578,1.610742119188,1.871799305470,0.070096151131,-0.011967796445,0.001982830749,0.378573401061
